Country Name,Country Code,Series Name,Series Code,2024 [YR2024],2023 [YR2023],2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975],1974 [YR1974],1973 [YR1973],1972 [YR1972],1971 [YR1971],1970 [YR1970],1969 [YR1969],1968 [YR1968],1967 [YR1967],1966 [YR1966],1965 [YR1965],1964 [YR1964],1963 [YR1963],1962 [YR1962],1961 [YR1961],1960 [YR1960]
"Congo, Dem. Rep.",COD,Trade (% of GDP),NE.TRD.GNFS.ZS,97.49464705,90.41241587,93.72866689,80.48131142,58.49175733,55.23515804,69.91972915,74.29137962,55.92521026,59.33243096,78.69015012,77.46594515,68.3517114,85.19814419,90.74761029,62.94687936,83.77229165,80.14205505,47.96325962,52.3146047,49.33641463,54.03135618,29.31684564,25.04193751,27.01440292,41.17766082,62.67930673,33.75000042,60.31625674,52.20853142,42.51672247,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,11.41102257,8.399034388,6.429882098,6.377289874,7.295148854,6.59070535,7.952347,9.102711981,8.63671685,9.043560325,8.857086338,..,8.350447756,7.892170866,8.96688351,6.992189786,6.828222392,5.920611298,5.276738972,4.040197901,4.235473727,2.752459063,0.779702331,3.459796738,5.349763314,4.053750051,4.760047119,4.931615769,2.65117845,3.408089401,2.726873823,4.144,9.290676114,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,33.01035499,32.56893159,30.22023942,33.18283986,35.70764289,35.85903911,33.11472215,33.75029293,33.82743725,33.10437481,31.70146247,32.33237873,33.1820626,33.11420829,35.37742181,38.35326828,38.72670525,43.56057551,44.51534982,43.40486397,40.17397566,41.98880955,38.05159829,34.54500012,44.51341862,28.29447186,30.98629447,29.92624912,33.52092023,25.79199731,26.78400571,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,46.58512983,46.41698473,47.77963307,45.34203535,41.13376671,39.65191584,65.87642951,55.8844017,41.16138163,41.7048639,42.97984786,41.28634597,40.25475638,40.94273752,38.68914996,33.01591566,33.2234554,30.20697115,29.73453615,31.79221049,31.78242349,28.85793841,32.61833688,30.01626655,22.4057063,18.71444886,20.44565031,21.25000027,32.35395775,16.86400697,15.87199273,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.09455536,17.43982318,17.73548479,19.04363013,20.88341888,19.43498871,18.88734319,19.7026975,18.59975364,18.3703885,18.56251731,19.31666763,20.44106071,20.91707601,21.42849112,23.6746667,22.61867977,21.6022053,21.21006065,21.57938225,23.87935949,26.05383881,26.58377932,32.87090402,31.97235827,52.36616493,46.49996743,47.50000059,33.26198154,56.54398926,56.54402804,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,14.31285623,14.18373652,10.10641724,14.97543455,3.901549571,5.895405374,30.99861215,43.06865976,4.349228945,-1.155878593,0.993630667,2.771291415,5.939992212,13.79166011,20.78632515,32.65792916,20.46531662,20.27146498,13.32522538,29.86954662,6.365458263,13.41545352,31.71946123,73.05971136,2630.122674,441.9024919,26.93537636,192.6428345,638.1888243,466.4073586,26765.85825,1657.641589,3855.307641,2338.44967,108.9553071,110.262248,91.58618549,73.76739789,28.45325651,25.81090939,89.60322156,78.2154729,43.48528356,33.23022211,51.40755417,101.7700362,28.41429852,37.27164873,57.39542838,12.26541798,18.23832299,17.88704949,10.18139846,8.203696789,-2.8369489,17.73106183,59.88278485,58.57441034,4.973820599,38.95212151,3.547977555,87.8492013,21.24077197,6.099478161,..
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,109276265,105789731,102396968,99148932,95989998,92947442,90047644,87083398,83956415,81035531,78403242,75789395,73254618,70849311,68563038,66412044,64390664,62477752,60615908,58775724,56997741,55343867,53750524,52132646,50507442,48912971,47297600,46029902,45296124,44433704,42626876,40656336,39228910,37925817,36684063,35486866,34382752,33298904,32265196,31264816,30245081,29250963,28338190,27500515,26711099,25886782,24992689,24229061,23624031,23021101,22418878,21827665,21251160,20695569,20137436,19570445,19012189,18462782,17931929,17427802,16955327,16507599,16075724,15662374,15264846
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,15719985776,15321055818,15817030157,14825690211,11468687464,13976637780,14773900289,11834473039,10931328151,12434793867,17919321078,17958720699,17692911296,15655383577,13148396212,9723299915,11649857673,8782703437,8072305029,6650001680,4656974940,3503723088,3034250924,2796704604,3227927698,2354772960,1949481379,2322719103,2540697539,2116003868,1769365438,2684323623,2933222703,2724853506,2798746050,2389593026,2212536312,2297753652,1849268212,2160872540,2193581365,2097274290,2160640565,1993512323,1705796853,1198749667,878771772.2,765224029.3,754549601.4,767102680.2,585364634.5,541973362.6,410669263.7,322128019,274960699.9,265040036.4,251247457.8,237397428.1,220613582,198318064,185693724.9,172233430.7,166521239.7,151675738.9,131731862.8
"Congo, Rep.",COG,Trade (% of GDP),NE.TRD.GNFS.ZS,93.18812392,96.2103944,98.16133669,85.54620316,69.30662472,91.57575479,100.5832168,94.61709526,122.2598183,117.3207216,104.1976201,93.00286339,97.44443515,124.5917427,124.0647544,135.5523657,133.1084867,148.5866254,125.600763,119.5528923,131.3681987,156.8617773,135.4560711,130.7324811,123.9098844,131.3941903,148.9016625,135.7581795,128.4076633,128.3125043,132.7362484,74.17619428,57.14070589,69.68454299,70.81935433,83.35300932,81.04704097,80.35519248,93.50223489,112.7935723,107.2509129,109.7097097,123.7746479,134.1148237,120.1442841,96.03921569,104.7905245,110.8509521,106.9328952,99.6350365,112.7039177,74.99999172,80.09662802,85.2310873,92.49997368,88.9695727,87.62057878,86.30140176,80.99630996,89.09463187,94.60161267,94.32042104,93.44131169,103.1207575,106.0604921
"Congo, Rep.",COG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,6.509088258,8.324484886,7.101549382,6.828452318,10.13526308,13.08946423,12.19514442,9.580921156,8.624360765,7.278246336,8.11448977,6.902938646,8.22388189,5.896624548,6.027573817,5.29500882,5.688120435,7.813594406,8.647504676,8.142904651,9.070936874,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,45.00101204,40.4265379,37.31482159,42.60292168,49.96932383,39.03564827,34.70729489,41.6484311,47.205879,39.16115845,31.9010854,28.58567787,26.98567998,25.53722916,25.43317443,33.83048985,29.22961209,35.73651104,30.46417996,29.40113836,28.62610962,32.55241658,30.41949736,28.71161451,22.54307525,30.37328365,42.9875663,33.99719702,39.17057783,44.67903806,44.20171831,53.45349296,52.96239052,52.64732666,46.49606299,49.08644962,56.2168437,52.27446053,55.26430699,38.63826638,36.49453312,38.08808809,39.57746479,41.22207864,41.70365982,49.2941098,54.46293495,52.92553191,48.91846922,53.10218978,59.47480483,62.16887417,62.31884058,60.99212142,58.15789474,62.8446809,61.09324759,60.2739658,61.0701107,61.9341601,61.08809667,61.2734071,62.30312339,61.49744777,59.37167432
"Congo, Rep.",COG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,40.12155803,45.22363396,49.24555236,42.89370294,33.9517598,50.12867157,54.39199184,45.96718951,38.44745141,48.67895619,58.00141554,61.98930813,65.31021912,65.8738952,66.17916978,55.69794813,63.94197893,57.07041752,62.62918885,61.7104107,65.86448408,61.17235948,63.31892251,65.48845384,72.15267176,61.27095839,46.05686462,56.86361289,51.84273294,44.86839614,45.48434383,35.29798711,35.51004637,36.03486406,40.64304462,37.97901008,29.91608649,35.78825359,32.64598989,53.91429749,56.58841941,54.32932933,52.56338028,50.89532952,46.61487236,36.39216471,29.50075643,31.64893617,37.60399334,32.42092457,25.40809084,22.10264901,21.25603865,21.87146949,23.94736842,19.44848734,19.2926045,19.8630171,19.74169742,18.93003931,17.80219545,17.77251092,17.89215435,18.01075135,17.02786235
"Congo, Rep.",COG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.440339927,8.952115876,8.041910694,9.096748689,10.69042431,7.346991708,6.788392554,7.30993972,6.763650352,5.810588931,4.557654743,4.260082188,3.798774923,3.983936192,4.038534521,5.279933275,4.248150972,4.919811081,4.813146418,6.104237867,5.509406303,6.275223939,6.261580123,5.799931651,5.304252999,8.355757952,10.95556908,9.139190086,8.986689236,10.4525658,10.31393786,11.24851993,11.52756311,11.31780929,12.86089239,12.9345403,13.8670698,11.93728588,12.08970312,7.447436135,6.91704747,7.582582583,7.85915493,7.882591841,11.68146781,14.31372549,16.03630862,15.42553191,13.47753744,14.47688564,15.11710433,15.72847682,16.42512077,17.13640909,17.89473684,17.70683176,19.61414791,19.8630171,19.18819188,19.13580059,21.10970788,20.95408198,19.80472225,20.49180087,23.60046332
"Congo, Rep.",COG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-0.013483646,-7.567702287,18.26089878,23.29071801,-13.9995679,-1.317366502,22.23444129,12.36567685,-3.502487289,-17.25398754,-6.464563313,-1.104562189,11.36409024,10.95332551,29.4176838,-21.16523311,16.26920343,6.740117132,11.38030176,32.49873951,16.80723831,-4.25153692,-1.73892756,-13.92520817,47.04008308,29.35534193,-18.22208966,4.964517682,17.99192403,3.39592951,36.75282565,-1.130828611,-1.569268413,-1.480635695,-1.029068271,12.74406018,-6.226352984,7.626521579,-29.17266248,2.498540153,12.11139462,6.338371528,6.044738165,27.78912692,20.14400854,17.10159788,-0.828343083,14.52453145,8.675751336,8.304804548,8.113741279,7.838578677,7.427774077,8.313018622,3.710455212,2.996893422,-1.044731795,5.51605231,10.02735829,3.025485411,3.855943211,7.773897181,4.253819911,6.293956695,..
"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,6332961,6182885,6035104,5892183,5752791,5616661,5483118,5351011,5222536,5097581,4975880,4857099,4740450,4609724,4462290,4281219,4113517,3980430,3837409,3696393,3565554,3445753,3350771,3272537,3151345,3032874,2952061,2887862,2826785,2749461,2673144,2595124,2519465,2449229,2380560,2313558,2247653,2183473,2120602,2059311,1999528,1950321,1910430,1869759,1828985,1788524,1748089,1707568,1667225,1627032,1582301,1533680,1486468,1441039,1397638,1356182,1316519,1278691,1242534,1207880,1174816,1143263,1113175,1084389,1056732
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,95350423177,86497941439,69243626029,64960725734,62395610760,64417670521,62420164992,60516044657,58847019610,56441920821,52016408854,50949668842,47231655432,42762613699,37658616952,30745714313,30801745700,26884700709,22715540324,20040642477,18610594846,17271760507,16578820687,15976174337,15013629662,14254866285,13684255947,12614602382,11678424507,11578594260,10489903725,9564815975,8579754758,7215725487,5711687787,5251025767,4614629898,4532952047,4418983871,3919203960,3660477856,3146772631,2606623555,2623803096,4831447001,4035519323,3523208810,3072427013,2412555426,1960863466,1666544754,1528925846,1238251696,1077147538,984830158.5,853630203.8,773841494.3,699456618.9,647305630.2,592981162.3,542578367.2,511902136.8,479180824.3,490325181.6,507513830
Costa Rica,CRI,Trade (% of GDP),NE.TRD.GNFS.ZS,71.33101377,72.47199908,82.22753254,70.7816423,60.13988625,65.76053002,66.94534202,65.07195374,62.17847818,60.75356194,65.19124205,64.06641059,67.0485393,68.63914651,67.51208968,69.75931773,86.40151271,86.45659584,89.81455461,89.22266389,85.2564772,83.32770754,80.41394434,80.85275872,86.52492351,87.53861377,92.03802124,87.6131981,84.05716401,79.77437455,77.997308,79.35233683,76.09623548,71.4396757,75.28516419,73.58296,69.83549054,67.39880098,61.83621253,63.1993363,68.35352728,72.82011228,87.24877018,91.44453685,63.29690378,64.11619,64.21264004,67.20368367,63.8196715,68.60978582,81.26395182,67.67298997,66.83220137,63.89940019,62.41398,58.54861708,60.22197632,56.10177052,55.55452176,55.75155628,52.98763339,49.21566897,48.77298076,45.91880922,47.26096506
Costa Rica,CRI,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,13.91152966,14.35419412,14.04058586,12.23802899,13.32013292,13.18214869,13.24410255,13.51085434,13.25399422,13.04558896,13.41682475,13.10529607,13.20898687,12.95254206,13.18307199,15.23250991,14.85647016,13.84166374,13.63539699,13.3589275,13.58495161,13.3681089,13.3610338,12.83971283,13.13375816,12.82386493,12.61316492,12.64281524,12.24503796,11.58078693,12.03526931,11.97654825,10.58635151,13.05733465,13.70475078,14.70223261,14.43415782,13.25739833,13.27305302,14.71680728,15.21876982,12.65574835,12.38120078,11.61681397,11.8839706,12.65156228,12.3050282,12.1882799,12.43707088,13.620164,12.49704782,11.44136907,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,..,..,0.063124944,0.049737745,0.048529055,0.056816708,0.074062605,0.091496396,0.061107598,0.091882061,0.233887734,0.129735878,0.07113873,0.086126634,0.109802227,0.101932906,0.176808161,0.266657237,0.272192513,0.109277934,0.201927989,0.665247761,..,..,..,1.461395679,0.236476138,0.136746284,0.115683413,0.135940509,0.206865578,0.115004826,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,68.78334621,67.99307844,67.28309024,67.07941614,68.23240729,69.20499402,68.67061063,68.34300156,67.455208,67.29795907,66.39842142,65.57043726,64.28609271,63.18208602,61.90775306,61.05976283,59.42540913,57.97589537,58.17778202,57.79164364,57.29881543,57.77312415,57.45300469,56.69076556,55.88338044,54.2127028,52.93713893,52.69456408,52.97367408,52.25554702,52.8501398,52.76350383,51.37750814,52.79846662,58.51655902,55.87751141,54.82205781,54.35579795,51.47934153,52.26586729,49.3401975,49.38869728,49.7660126,50.3597899,55.22768608,55.04186763,53.51875799,51.95190504,52.17551123,52.28865937,53.00438155,53.07309245,53.79999513,54.12358361,53.27304938,52.92026855,52.73372838,53.71717012,53.96185309,53.44533265,53.70821421,54.18012406,53.75320985,53.76709875,53.5116201
Costa Rica,CRI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.70692255,20.45925384,20.64643811,20.60579236,20.36785113,19.23365693,19.55814326,19.31453971,19.65001128,19.96787847,20.61640542,21.34497248,22.20487738,22.58987067,23.32296521,23.52273814,23.55360244,23.89379476,23.71986794,24.26953411,24.66906192,24.1792375,24.56959793,25.21660207,25.44499083,25.73297755,25.98557193,26.04151423,25.98587457,26.570148,26.60852391,27.35790876,27.88045677,27.36903204,25.69600069,26.90209473,27.22929536,27.5735643,27.62291887,28.86750088,29.45189555,28.61383918,25.73926921,26.62115779,26.96767286,26.45672569,26.06751738,26.16261676,27.44829654,27.37286236,27.57629204,26.69940145,26.10579615,25.3201636,24.0968664,23.92976458,23.98814099,23.0820686,22.85701067,23.03423581,21.72274023,21.35596953,20.4198807,20.36663563,20.13633839
Costa Rica,CRI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.562426142,3.800476573,4.140073621,4.366713259,4.34422556,4.202051163,4.483828337,4.699776331,4.914355787,4.749110429,4.88788379,4.783350933,5.130841914,5.599872122,6.485189408,7.049629701,6.976960469,7.915311043,8.429828197,8.622236946,8.852408768,8.840078009,8.42775029,8.37953627,9.248823185,11.10969296,12.61896885,12.50309134,12.10249641,12.75812745,12.31996798,11.82823001,11.90014911,11.94455699,15.78742116,17.22039385,17.94864683,18.07063775,20.89773959,18.86663184,21.20790696,21.99746354,24.49471891,23.01905144,17.80463914,18.50140494,20.41372629,21.8854801,20.37619223,20.33847887,19.41932716,20.22750511,20.09420872,20.42454899,22.519734,23.14996511,23.27813259,23.20075912,23.1811409,23.52042645,24.56903447,24.46389466,25.8268969,25.86624173,26.35203451
Costa Rica,CRI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.047106447,-0.087922597,6.280385137,2.374130826,0.772593247,2.566792117,2.192478428,2.858883728,1.958764802,3.955215397,6.20692042,4.590211675,4.733632972,4.593225141,6.628844862,9.701330918,11.42378579,10.51678595,12.98431049,13.01332544,13.35034943,10.64823699,9.786886283,9.720937857,9.389713548,11.02947138,11.93819493,14.67989292,15.07506688,21.23624379,15.67047734,10.43557216,19.72885314,64.77468666,18.5479003,15.24831945,18.83927343,10.14438327,18.04992352,20.54521466,16.69450631,28.93150769,84.1718894,41.10214861,18.82958041,9.14996822,7.908481531,16.93877814,16.6017817,24.54088981,23.21302672,14.84042114,6.413089167,2.443549722,7.317473461,4.568061556,1.992528669,2.277800696,2.049118212,0.634499413,2.251176718,-0.065790708,3.168805918,0.516213595,..
Costa Rica,CRI,"Population, total",SP.POP.TOTL,5129910,5105525,5081765,5059988,5034320,4999553,4957818,4913177,4866998,4818038,4767119,4716147,4663934,4609833,4555962,4499791,4440056,4380248,4321340,4261240,4200078,4138784,4075705,4008947,3937739,3862101,3782838,3701711,3619013,3535176,3451122,3367434,3284258,3202176,3121706,3043827,2968103,2892699,2817216,2741894,2667595,2595153,2524806,2456637,2390633,2326490,2264510,2205025,2147774,2092719,2039643,1988343,1938248,1888539,1838949,1789276,1739731,1689523,1638116,1586208,1533960,1481604,1429445,1377920,1327496
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,86538413923,79618056324,70922824824,72794636649,63027852805,60382894697,58522477787,52512343997,48407761037,45815005169,48843005614,42760235485,36302302877,36693710801,34936307980,33886813250,34078240293,28760090953,25281413263,24036918703,23510575681,21251754340,18054383321,16810537044,16577533892,18870992456,19619654756,18047558038,18071152831,11000146267,8313557510,11045760288,11152971274,10492628581,10795850583,9757410645,10255169806,10087654465,9158302100,6977650644,6841639247,6838184773,7567110849,8432589942,10175617609,9142933967,7900526298,6265068189,4662053825,3893839190,3070152309,2508421426,1849400402,1584128509,1455482795,1361360293,1281281277,1082922725,1024102880,919771228.8,921063326.6,761047198,645284473.7,618245634.2,546203559.3
Cote d'Ivoire,CIV,Trade (% of GDP),NE.TRD.GNFS.ZS,54.66692798,52.00345487,52.86639104,45.11403278,41.94263182,44.66041058,46.03750871,48.66250747,47.56557836,52.71286474,53.68041756,58.35267925,70.30108932,64.71590306,67.47294008,66.67290375,61.9406213,61.43094235,63.69037706,62.82093604,58.1182963,53.26006068,55.90194823,53.11410472,54.96399163,55.89356269,53.65383379,54.00629034,52.80429442,76.20234391,69.83665802,55.34852185,60.02506534,56.99782131,58.80149561,61.08854404,58.37827152,63.05024828,69.67735716,79.17251371,77.10319819,72.68017697,75.75002167,77.45919888,76.18028969,72.26592824,73.95669728,78.95660403,77.98922386,73.31336679,84.07307131,68.98587056,62.51877165,60.63731917,64.8769567,63.83159118,68.6948357,65.01500699,65.10334587,66.94763093,60.60880001,57.45531759,60.1395535,63.39605592,57.14406757
Cote d'Ivoire,CIV,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,13.22750718,11.8184021,12.38941272,11.78668823,11.6654955,11.66599275,11.75637069,11.46037091,11.1757328,10.11725755,10.63592924,10.61935158,7.571481261,10.21376211,10.50126584,10.74426681,10.66575675,10.32991608,9.872439118,10.01288858,9.656894506,10.05484621,9.536225945,..,..,..,..,..,18.81907459,..,..,..,..,18.01090743,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
